Test_ID,Predicted_Reference_Parameter,Validity_Label,Interval_95_Lower,Interval_95_Upper,Interval_Width,Interval_Margin,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Anomaly_Score,Reason,Fault_Detected,Fault_Type,Fault_Sensor,Fault_Severity,Fault_Reason,Fault_Confidence,Mahalanobis_Distance,Cross_Sensor_Inconsistent,Contributing_Sensors,Multivariate_Anomaly_Score,S1_Residual,S2_Residual,S3_Residual,SHAP_Increased_Hotspot,SHAP_Decreased_Hotspot
TST-0273,16.9612,Valid,15.524,18.3984,2.8744,1.4372,16.6724,36.9277,34.6792,37.6874,10.4239,10.2024,13.3485,58.0047,0.1042,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.892,False,None,0.892,0.023,0.027,-0.104,Test_Duration_min; Sensor_S4; Applied_Voltage_kV; Temp_Gradient_S3_S1,Load_Current_A; Sensor_S2; Power_Proxy_kVA
TST-0300,15.269,Valid,13.8318,16.7062,2.8744,1.4372,15.0446,29.9576,20.143,47.8715,9.7323,9.1814,12.7509,70.8449,0.6967,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.081,False,None,2.081,0.497,0.161,0.697,Test_Duration_min; Applied_Voltage_kV; Sensor_S3; Temp_Gradient_S3_S1,Load_Current_A; Sensor_S2; Ambient_Plus_Terminal
TST-0148,19.0719,Valid,17.6347,20.5091,2.8744,1.4372,17.4409,49.9649,40.9076,45.8603,11.7999,11.8916,15.2228,59.2108,0.6282,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.67,False,None,1.67,0.312,0.342,0.628,Ambient_Plus_Terminal; Test_Duration_min; Sensor_S4; Ambient_Temperature_C,Load_Current_A; Power_Proxy_kVA; Sensor_S2
TST-0347,39.657,Valid,38.2198,41.0942,2.8744,1.4372,28.5501,95.5623,27.3384,28.2493,19.3258,19.1001,23.7984,25.0317,0.2431,Normal Operating Condition,True,Genuine High-Temperature Operation,None (Equipment Alert),Warning,Sensors remain within physical residual bounds (|e| <= 1.25 deg C) and are jointly consistent; elevated temperature is consistent with high load rather than a sensor fault.,Physical Equilibrium Confirmed (MD=1.39),1.386,False,None,1.386,-0.007,-0.159,-0.243,Load_Current_A; Sensor_S2; Power_Proxy_kVA; Terminal_TempRise_Mean,Ambient_Plus_Terminal; Ambient_Temperature_C; Temp_Gradient_S2_S1
TST-0146,28.3073,Invalid,26.8701,29.7445,2.8744,1.4372,30.8349,65.6703,34.5678,45.3679,18.9534,17.6116,24.3619,55.5507,5.0,Identical duplicate operational setpoint with conflicting record,True,Duplicate Setpoint Conflict,Multiple,Critical,Test bench data acquisition logged duplicate operational setpoints with conflicting records,100.0% (Deterministic Rule),0.855,False,None,0.855,0.171,0.107,0.318,Sensor_S2; Power_Proxy_kVA; Ambient_Plus_Terminal; Terminal_TempRise_Mean,Load_Current_A; Temp_Gradient_S2_S1; Ambient_Temperature_C
TST-0241,18.3838,Valid,16.9466,19.821,2.8744,1.4372,25.534,25.3205,28.2218,41.9074,13.794,11.8136,18.3605,56.8376,0.4301,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.511,False,None,1.511,-0.22,-0.43,-0.257,Test_Duration_min; Terminal_TempRise_Mean; Sensor_S3; Sensor_S1,Load_Current_A; Ambient_Plus_Terminal; Power_Proxy_kVA
TST-0096,16.4142,Valid,14.977,17.8514,2.8744,1.4372,13.0997,53.7274,28.6738,59.9207,9.979,10.1807,12.3702,70.4197,0.4006,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.253,False,None,2.253,0.367,-0.192,0.401,Test_Duration_min; Applied_Voltage_kV,Load_Current_A; Sensor_S2; Ambient_Plus_Terminal
TST-0220,22.753,Valid,21.3158,24.1902,2.8744,1.4372,31.2861,50.8522,32.6734,55.8644,18.436,16.6598,23.6991,48.4526,0.2605,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.035,False,None,2.035,0.254,0.26,0.096,Sensor_S2; Terminal_TempRise_Mean; Power_Proxy_kVA; Test_Duration_min,Load_Current_A; Temp_Gradient_S2_S1; Ambient_Temperature_C
TST-0174,22.5918,Valid,21.1546,24.029,2.8744,1.4372,27.1204,58.3611,39.9083,11.0185,16.3579,15.4925,20.8677,54.7287,0.4095,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.118,False,None,1.118,-0.239,-0.109,-0.41,Sensor_S2; Ambient_Plus_Terminal; Power_Proxy_kVA; Terminal_TempRise_Mean,Load_Current_A; Temp_Gradient_S2_S1; Test_Duration_min
TST-0246,14.9295,Valid,13.4923,16.3667,2.8744,1.4372,11.7561,33.6913,30.9259,35.3395,7.9728,7.8426,10.4144,12.9395,0.3618,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.401,False,None,2.401,0.11,-0.362,0.305,Test_Duration_min; Sensor_S4; Applied_Voltage_kV,Load_Current_A; Sensor_S2; Ambient_Plus_Terminal
TST-0136,18.7741,Valid,17.3369,20.2113,2.8744,1.4372,24.9164,19.2097,35.4669,42.342,13.7191,11.7538,18.3569,63.1217,0.4418,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.306,False,None,1.306,0.338,0.243,0.442,Test_Duration_min; Terminal_TempRise_Mean; Sensor_S3; Sensor_S4,Load_Current_A; Power_Proxy_kVA; Sensor_S2
TST-0109,22.0474,Valid,20.6102,23.4846,2.8744,1.4372,22.8915,57.4844,42.5352,22.8177,14.6662,14.4878,18.7776,42.1177,0.4192,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.339,False,None,1.339,0.148,0.419,0.282,Sensor_S2; Ambient_Plus_Terminal; Terminal_TempRise_Mean; Sensor_S4,Load_Current_A; Power_Proxy_kVA; Temp_Gradient_S2_S1
TST-0040,37.405,Valid,35.9678,38.8422,2.8744,1.4372,14.7637,96.0084,40.8136,5.8276,12.4107,14.5962,14.9326,37.478,0.3296,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.073,False,None,2.073,-0.33,0.053,-0.204,Load_Current_A; Ambient_Plus_Terminal; Temp_Gradient_S2_S1; Sensor_S2,Test_Duration_min; Power_Proxy_kVA; Sensor_S1
TST-0043,21.5633,Invalid,20.1261,23.0005,2.8744,1.4372,29.7179,30.8604,34.2778,44.8228,6.7572,14.4345,21.6607,66.4151,9.5706,Sensor_S1 physical deviation (9.57 deg C > threshold 1.25),True,Sensor Dropout,Sensor_S1,Critical,Sensor_S1 registered negative drop of 9.57 deg C below expectation (potential loose thermocouple),"100.0% (Z=36.55, residual=9.57 C)",87.646,True,Sensor_S1,87.646,-9.571,0.277,0.061,Sensor_S2; Temp_Gradient_S2_S1; Test_Duration_min; Sensor_S3,Load_Current_A; Ambient_Plus_Terminal; Power_Proxy_kVA
TST-0181,37.1297,Valid,35.6925,38.5669,2.8744,1.4372,28.8456,90.5052,33.4862,18.3769,18.9472,18.7166,23.405,39.4581,0.578,Normal Operating Condition,True,Genuine High-Temperature Operation,None (Equipment Alert),Warning,Sensors remain within physical residual bounds (|e| <= 1.25 deg C) and are jointly consistent; elevated temperature is consistent with high load rather than a sensor fault.,Physical Equilibrium Confirmed (MD=1.72),1.722,False,None,1.722,-0.249,-0.214,-0.578,Load_Current_A; Sensor_S2; Power_Proxy_kVA; Ambient_Plus_Terminal,Test_Duration_min; Temp_Gradient_S2_S1; Ambient_Temperature_C
TST-0268,17.272,Valid,15.8348,18.7092,2.8744,1.4372,18.656,38.4975,35.5444,10.827,11.029,10.5944,14.4496,58.9728,0.4104,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.177,False,None,2.177,-0.41,-0.398,-0.365,Sensor_S4,Load_Current_A; Sensor_S2; Power_Proxy_kVA
TST-0253,16.2519,Valid,14.8147,17.6891,2.8744,1.4372,12.7284,26.8435,39.1229,52.1745,8.4501,8.5118,11.1421,52.6342,0.7416,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.047,False,None,2.047,0.498,0.555,0.742,Test_Duration_min; Applied_Voltage_kV; Ambient_Temperature_C; Sensor_S4,Load_Current_A; Sensor_S2; Power_Proxy_kVA
TST-0017,25.1432,Valid,23.706,26.5804,2.8744,1.4372,28.1174,70.69,23.8586,30.4145,17.621,16.7709,22.4914,36.5497,0.2233,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.317,False,None,1.317,-0.133,-0.223,-0.041,Sensor_S2; Power_Proxy_kVA; Terminal_TempRise_Mean; Sensor_S1,Load_Current_A; Ambient_Plus_Terminal; Temp_Gradient_S2_S1
TST-0201,22.8511,Valid,21.4139,24.2883,2.8744,1.4372,30.6308,52.4703,34.6056,51.7352,18.2051,16.413,23.5239,55.3617,0.2648,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.071,False,None,1.071,0.248,0.102,0.265,Sensor_S2; Power_Proxy_kVA; Terminal_TempRise_Mean; Ambient_Plus_Terminal,Load_Current_A; Temp_Gradient_S2_S1; Ambient_Temperature_C
TST-0129,16.6375,Valid,15.2003,18.0747,2.8744,1.4372,13.4397,55.981,25.0731,30.6312,10.1822,10.6946,12.6235,46.0088,0.3224,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.319,False,None,1.319,0.283,0.013,0.322,Applied_Voltage_kV,Load_Current_A; Ambient_Plus_Terminal; Sensor_S2
TST-0068,48.3422,Valid,46.905,49.7794,2.8744,1.4372,22.86,102.7691,40.2981,48.4695,17.0916,18.4242,20.9185,53.2535,0.5141,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.78,False,None,1.78,0.093,0.514,0.205,Load_Current_A; Ambient_Plus_Terminal; Sensor_S2; Power_Proxy_kVA,Sensor_S4
TST-0161,14.7548,Valid,13.3176,16.192,2.8744,1.4372,13.9637,15.8295,40.1118,30.3191,7.6979,7.4892,10.0314,43.5016,0.6246,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.525,False,None,2.525,-0.24,0.043,-0.625,Test_Duration_min; Applied_Voltage_kV,Load_Current_A; Sensor_S2; Power_Proxy_kVA
TST-0298,20.8913,Invalid,19.4541,22.3285,2.8744,1.4372,22.9874,56.7055,35.7883,31.8943,14.3595,13.6506,28.8747,51.7209,10.3555,Sensor_S3 physical deviation (10.36 deg C > threshold 1.25),True,Sensor Spike,Sensor_S3,Critical,Sensor_S3 registered abrupt positive spike of 10.36 deg C above thermodynamic expectation,"100.0% (Z=25.87, residual=10.36 C)",68.192,True,Sensor_S3,68.192,-0.162,-0.385,10.355,Sensor_S2; Sensor_S3; Terminal_TempRise_Mean; Temp_Gradient_S3_S1,Load_Current_A; Temp_Gradient_S2_S1; Power_Proxy_kVA
TST-0094,42.8376,Valid,41.4004,44.2748,2.8744,1.4372,8.8296,106.0483,34.378,7.013,10.0688,12.9497,11.2431,25.8039,0.5473,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.51,False,None,1.51,-0.377,-0.401,-0.547,Load_Current_A; Temp_Gradient_S2_S1; Applied_Voltage_kV; Sensor_S4,Ambient_Plus_Terminal; Sensor_S2; Power_Proxy_kVA
TST-0336,28.0777,Invalid,26.6405,29.5149,2.8744,1.4372,24.6004,65.6635,39.1935,39.1454,15.5421,15.2575,30.8454,53.6234,10.839,Sensor_S3 physical deviation (10.84 deg C > threshold 1.25),True,Sensor Spike,Sensor_S3,Critical,Sensor_S3 registered abrupt positive spike of 10.84 deg C above thermodynamic expectation,"100.0% (Z=27.08, residual=10.84 C)",71.51,True,Sensor_S3,71.51,-0.247,-0.096,10.839,Sensor_S2; Ambient_Plus_Terminal; Power_Proxy_kVA; Sensor_S3,Load_Current_A; Temp_Gradient_S2_S1; Sensor_S4
TST-0149,20.639,Valid,19.2018,22.0762,2.8744,1.4372,11.9021,64.7199,29.309,14.5109,9.7655,10.832,11.5928,53.4014,0.1446,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.933,False,None,1.933,0.123,-0.062,-0.145,Temp_Gradient_S2_S1; Applied_Voltage_kV,Load_Current_A; Sensor_S2; Ambient_Plus_Terminal
TST-0191,48.0774,Valid,46.6402,49.5146,2.8744,1.4372,22.612,106.303,34.3839,31.4304,17.1821,18.1618,20.6,53.0328,0.1273,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.763,False,None,1.763,0.108,0.037,-0.127,Load_Current_A; Sensor_S2; Power_Proxy_kVA; Terminal_TempRise_Mean,Ambient_Plus_Terminal; Ambient_Temperature_C; Sensor_S4
TST-0032,18.522,Valid,17.0848,19.9592,2.8744,1.4372,28.5326,15.5381,22.4604,42.9337,14.8943,12.2152,19.9971,58.1586,0.2304,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.82,False,None,0.82,-0.02,-0.23,-0.078,Terminal_TempRise_Mean; Test_Duration_min; Temp_Gradient_S3_S1; Sensor_S1,Load_Current_A; Ambient_Plus_Terminal; Power_Proxy_kVA
TST-0054,16.3986,Valid,14.9614,17.8358,2.8744,1.4372,13.3607,48.433,35.1757,7.8378,8.9099,9.7208,11.1973,32.4668,0.6796,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.098,False,None,2.098,-0.535,-0.291,-0.68,Temp_Gradient_S2_S1; Sensor_S4; Applied_Voltage_kV,Load_Current_A; Sensor_S2; Power_Proxy_kVA
TST-0349,55.3057,Valid,53.8685,56.7429,2.8744,1.4372,22.9134,106.1077,50.3203,46.1495,17.3245,18.698,20.9973,67.3232,0.4854,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.959,False,None,1.959,0.116,0.485,0.084,Load_Current_A; Ambient_Plus_Terminal; Ambient_Temperature_C; Sensor_S2,Sensor_S4
TST-0100,17.9882,Valid,16.551,19.4254,2.8744,1.4372,21.2866,27.0223,36.808,13.3331,11.8382,11.0369,15.826,52.7388,0.2314,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.639,False,None,1.639,-0.231,0.113,-0.125,Sensor_S4,Load_Current_A; Sensor_S2; Power_Proxy_kVA
TST-0162,19.3103,Valid,17.8731,20.7475,2.8744,1.4372,19.1266,50.321,41.5564,32.5632,12.1868,12.2597,15.6182,49.1034,0.13,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.961,False,None,0.961,-0.13,0.099,-0.086,Ambient_Plus_Terminal; Test_Duration_min,Load_Current_A; Power_Proxy_kVA; Sensor_S2
TST-0326,23.0685,Invalid,21.6313,24.5057,2.8744,1.4372,30.7191,58.0378,31.4705,42.4647,18.341,16.9157,,47.8471,10.0,Missing readings in critical sensors: Sensor_S3,True,Missing Critical Sensor,Sensor_S3,Critical,Channel communication loss or unrecorded sensor in Sensor_S3,100.0% (Deterministic Rule),0.0,False,None,0.0,0.035,0.101,0.0,Sensor_S2; Power_Proxy_kVA; Terminal_TempRise_Mean; Test_Duration_min,Load_Current_A; Temp_Gradient_S2_S1; Ambient_Plus_Terminal
TST-0340,19.6105,Valid,18.1733,21.0477,2.8744,1.4372,27.7674,24.3359,33.3628,26.2428,15.0296,12.9315,19.9969,49.1674,0.0177,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.097,False,None,0.097,-0.002,0.001,-0.018,Sensor_S2; Terminal_TempRise_Mean; Sensor_S1; Temp_Gradient_S3_S1,Load_Current_A; Power_Proxy_kVA; Ambient_Plus_Terminal
TST-0319,28.7482,Valid,27.311,30.1854,2.8744,1.4372,29.896,66.9185,39.736,13.3354,18.3602,17.3111,23.806,39.0959,0.3086,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.27,False,None,2.27,-0.04,0.024,0.309,Sensor_S2; Ambient_Plus_Terminal; Power_Proxy_kVA; Terminal_TempRise_Mean,Load_Current_A; Temp_Gradient_S2_S1; Test_Duration_min
TST-0064,18.7783,Valid,17.3411,20.2155,2.8744,1.4372,26.4037,33.7715,20.3468,36.3678,14.9868,13.0202,19.7161,,0.2423,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.296,False,None,1.296,0.089,-0.242,0.118,Sensor_S2; Terminal_TempRise_Mean; Test_Duration_min; Sensor_S1,Load_Current_A; Ambient_Plus_Terminal; Power_Proxy_kVA
TST-0259,28.3689,Valid,26.9317,29.8061,2.8744,1.4372,22.7859,70.3495,41.1046,44.0127,15.6942,15.4583,19.8324,56.7003,0.7694,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.026,False,None,2.026,0.517,0.332,0.769,Ambient_Plus_Terminal; Sensor_S2; Power_Proxy_kVA; Test_Duration_min,Load_Current_A; Temp_Gradient_S2_S1; Temp_Gradient_S3_S1
TST-0066,43.6013,Valid,42.1641,45.0385,2.8744,1.4372,23.1945,101.7182,31.3005,33.4107,17.159,17.6832,21.1185,38.0793,0.2529,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.872,False,None,1.872,0.058,-0.253,0.241,Load_Current_A; Sensor_S2; Power_Proxy_kVA; Terminal_TempRise_Mean,Ambient_Plus_Terminal; Ambient_Temperature_C; Sensor_S4
TST-0123,47.9106,Valid,46.4734,49.3478,2.8744,1.4372,28.9119,104.4369,31.4578,30.5107,19.6448,19.7119,24.451,60.4778,0.4272,Normal Operating Condition,True,Genuine High-Temperature Operation,None (Equipment Alert),Warning,Sensors remain within physical residual bounds (|e| <= 1.25 deg C) and are jointly consistent; elevated temperature is consistent with high load rather than a sensor fault.,Physical Equilibrium Confirmed (MD=2.25),2.254,False,None,2.254,-0.351,-0.427,-0.263,Load_Current_A; Sensor_S2; Power_Proxy_kVA; Terminal_TempRise_Mean,Ambient_Plus_Terminal; Ambient_Temperature_C; Applied_Voltage_kV
TST-0218,20.6904,Valid,19.2532,22.1276,2.8744,1.4372,25.2738,51.1871,36.0271,12.5648,15.0862,14.2745,19.5667,37.8412,0.2287,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.286,False,None,1.286,-0.229,-0.08,-0.16,Sensor_S2; Terminal_TempRise_Mean; Ambient_Plus_Terminal; Sensor_S1,Load_Current_A; Temp_Gradient_S2_S1; Test_Duration_min
TST-0261,23.0999,Valid,21.6627,24.5371,2.8744,1.4372,16.1031,65.8599,35.717,13.8313,11.3255,12.2568,14.1055,55.4357,0.4084,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.742,False,None,1.742,-0.396,-0.183,-0.408,Temp_Gradient_S2_S1; Ambient_Temperature_C; Temp_Gradient_S3_S1,Load_Current_A; Power_Proxy_kVA; Ambient_Plus_Terminal
TST-0196,20.9611,Valid,19.5239,22.3983,2.8744,1.4372,11.1369,68.3869,29.3999,49.7443,9.5411,10.7249,11.3814,55.5851,0.2175,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.118,False,None,1.118,0.064,-0.218,-0.042,Temp_Gradient_S2_S1; Test_Duration_min; Applied_Voltage_kV,Load_Current_A; Sensor_S2; Ambient_Plus_Terminal
TST-0281,27.8292,Invalid,26.392,29.2664,2.8744,1.4372,26.5103,73.1916,18.0,45.4035,17.3468,24.6858,21.925,47.8297,8.033,Sensor_S2 physical deviation (8.03 deg C > threshold 1.25),True,Sensor Spike,Sensor_S2,Critical,Sensor_S2 registered abrupt positive spike of 8.03 deg C above thermodynamic expectation,"100.0% (Z=24.59, residual=8.03 C)",32.64,True,Sensor_S2,32.64,0.226,8.033,0.31,Sensor_S2; Power_Proxy_kVA; Temp_Gradient_S2_S1; Terminal_TempRise_Mean,Load_Current_A; Ambient_Plus_Terminal; Ambient_Temperature_C
TST-0303,37.0726,Valid,35.6354,38.5098,2.8744,1.4372,18.9871,97.1234,27.6558,46.5969,15.1063,16.2721,18.0375,37.1383,0.2775,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.024,False,None,2.024,0.277,0.178,0.111,Load_Current_A; Sensor_S2; Power_Proxy_kVA; Temp_Gradient_S2_S1,Ambient_Plus_Terminal; Ambient_Temperature_C; Sensor_S4
TST-0254,23.0799,Valid,21.6427,24.5171,2.8744,1.4372,31.1547,42.0182,36.8892,44.2735,18.0129,16.0298,23.7648,38.9001,0.683,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.745,False,None,1.745,0.381,0.427,0.683,Sensor_S2; Ambient_Plus_Terminal; Terminal_TempRise_Mean; Test_Duration_min,Load_Current_A; Temp_Gradient_S2_S1; Power_Proxy_kVA
TST-0322,18.1995,Valid,16.7623,19.6367,2.8744,1.4372,18.5103,47.0652,38.6239,7.0886,11.6033,11.498,15.0109,39.8856,0.2383,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.563,False,None,1.563,-0.238,-0.173,-0.133,Ambient_Plus_Terminal; Ambient_Temperature_C; Sensor_S4,Load_Current_A; Sensor_S2; Power_Proxy_kVA
TST-0139,17.1732,Valid,15.736,18.6104,2.8744,1.4372,19.3601,21.2471,42.5067,9.0403,10.5455,9.8458,14.325,41.3411,0.2812,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.136,False,None,2.136,-0.281,0.078,-0.093,Ambient_Plus_Terminal; Applied_Voltage_kV,Load_Current_A; Sensor_S2; Power_Proxy_kVA
TST-0257,37.4991,Valid,36.0619,38.9363,2.8744,1.4372,12.1247,90.2803,47.6176,23.2483,11.0843,13.505,13.1509,37.5394,0.3594,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.633,False,None,1.633,-0.074,0.359,0.006,Load_Current_A; Ambient_Plus_Terminal; Temp_Gradient_S2_S1; Ambient_Temperature_C,Power_Proxy_kVA; Sensor_S2; Test_Duration_min
TST-0033,16.648,Valid,15.2108,18.0852,2.8744,1.4372,19.2782,17.2745,33.2061,39.5502,10.7715,9.9413,14.5396,44.0233,0.5395,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.708,False,None,1.708,0.203,0.539,0.371,Test_Duration_min; Applied_Voltage_kV; Temp_Gradient_S3_S1,Load_Current_A; Sensor_S2; Power_Proxy_kVA
TST-0112,49.5669,Valid,48.1297,51.0041,2.8744,1.4372,21.225,107.2783,38.1281,27.1249,16.4244,17.8283,19.9328,64.6438,0.0984,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.725,False,None,0.725,-0.038,0.098,0.055,Load_Current_A; Sensor_S2; Power_Proxy_kVA; Ambient_Plus_Terminal,Test_Duration_min; Applied_Voltage_kV
TST-0021,24.3168,Valid,22.8796,25.754,2.8744,1.4372,29.3261,61.1779,42.9526,30.56,17.6895,16.811,22.7539,62.6234,0.2092,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.249,False,None,1.249,-0.121,0.209,-0.091,Sensor_S2; Ambient_Plus_Terminal; Power_Proxy_kVA; Terminal_TempRise_Mean,Load_Current_A; Temp_Gradient_S2_S1; Temp_Gradient_S3_S1
TST-0083,18.3337,Valid,16.8965,19.7709,2.8744,1.4372,19.2919,55.4836,25.8374,14.5274,12.5537,12.3313,15.9709,65.8594,0.3257,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.336,False,None,1.336,-0.127,-0.326,-0.095,Terminal_TempRise_Mean; Sensor_S4,Load_Current_A; Ambient_Plus_Terminal; Power_Proxy_kVA
TST-0150,25.1182,Valid,23.681,26.5554,2.8744,1.4372,27.1912,48.0539,47.9636,52.8955,16.1763,15.0719,20.9145,38.1212,0.3228,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.266,False,None,1.266,0.114,0.323,0.101,Ambient_Plus_Terminal; Sensor_S2; Ambient_Temperature_C; Terminal_TempRise_Mean,Load_Current_A; Temp_Gradient_S2_S1; Power_Proxy_kVA
TST-0265,23.677,Valid,22.2398,25.1142,2.8744,1.4372,18.4063,68.533,31.1746,49.5928,13.0812,13.6165,16.3404,68.3469,0.203,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.566,False,None,0.566,0.107,0.155,0.203,Test_Duration_min; Sensor_S2; Terminal_TempRise_Mean; Temp_Gradient_S2_S1,Load_Current_A; Ambient_Plus_Terminal; Power_Proxy_kVA
TST-0227,35.0594,Valid,33.6222,36.4966,2.8744,1.4372,21.5832,88.0722,36.8031,11.8377,15.3622,16.3341,19.1344,40.4713,0.2139,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.884,False,None,1.884,-0.214,0.115,-0.026,Load_Current_A; Sensor_S2; Power_Proxy_kVA; Ambient_Plus_Terminal,Test_Duration_min; Temp_Gradient_S3_S1
TST-0170,24.672,Valid,23.2348,26.1092,2.8744,1.4372,18.4344,68.3194,36.3153,48.0883,12.5688,13.0778,15.7499,51.8089,0.4075,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),1.995,False,None,1.995,-0.408,-0.375,-0.395,Test_Duration_min; Ambient_Temperature_C; Applied_Voltage_kV; Temp_Gradient_S2_S1,Load_Current_A; Power_Proxy_kVA; Sensor_S2
TST-0318,29.2636,Valid,27.8264,30.7008,2.8744,1.4372,12.4542,59.4803,54.8612,43.9007,9.7287,11.3552,12.338,33.9237,0.7162,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),2.805,False,None,2.805,0.11,0.716,0.502,Ambient_Plus_Terminal; Ambient_Temperature_C; Temp_Gradient_S2_S1; Test_Duration_min,Load_Current_A; Power_Proxy_kVA; Sensor_S2
TST-0097,16.3225,Valid,14.8853,17.7597,2.8744,1.4372,17.1768,38.0388,24.0575,45.4849,10.8007,10.3164,13.9009,52.046,0.1272,Normal Operating Condition,False,None,None,Normal,Sensor readings conform to physical electro-thermal equilibrium,N/A (Normal),0.846,False,None,0.846,0.097,-0.127,0.067,Test_Duration_min; Sensor_S4; Temp_Gradient_S3_S1,Load_Current_A; Sensor_S2; Ambient_Plus_Terminal
